product_id,product_name,brand,gender,recommended_age_group,category,subcategory,occasion,style,style_mood,primary_color,secondary_color,season,fabric,fit,sleeve_type,neckline,pattern,embellishment,recommended_body_type,size_options,mrp_inr,discount_percent,final_price_inr,budget_segment,rating,rating_count,stock_qty,return_rate,popularity_score,trend_score,sustainable,bestseller,material_care,search_tags,image_url,product_description
2804,UrbanWeave Purple Kurta Set,UrbanWeave,Women,Adult,Ethnic Wear,Kurta Set,Casual,Elegant,Edgy,Purple,Black,Monsoon,Rayon,Regular,Three-Quarter Sleeve,Collar Neck,Printed,Ruffles,Plus Size,"M,L,XL",3440,20,2750,Premium,4.4,1160,20,0.07,100,100,No,Yes,Machine Wash,"adult,casual,elegant,ethnic_wear,kurta_set,purple,rayon,women",https://example.com/images/2804.jpg,comfortable fit with refined detailing; ideal for casual wear with a elegant aesthetic. Made in rayon with printed finish.
2810,LuxeLane Grey Kurta Set,LuxeLane,Women,Teen,Ethnic Wear,Kurta Set,Office,Traditional,Statement,Grey,Green,Spring,Silk,Relaxed,Short Sleeve,V-Neck,Printed,None,Athletic,Free Size,5510,25,4130,Premium,4.3,1208,153,0.04,100,100,Yes,No,Dry Clean,"ethnic_wear,grey,kurta_set,office,silk,teen,traditional,women",https://example.com/images/2810.jpg,fashion-forward look with versatile styling; ideal for office wear with a traditional aesthetic. Made in silk with printed finish.
2817,RootedHue Pink Kurta Set,RootedHue,Women,Adult,Ethnic Wear,Kurta Set,Casual,Traditional,Minimal,Pink,Pink,Winter,Chiffon,Regular,Short Sleeve,Round Neck,Embroidered,Frill,Regular,"M,L,XL",2550,0,2550,Premium,4.1,1420,115,0.11,100,100,Yes,No,Hand Wash,"adult,casual,chiffon,ethnic_wear,kurta_set,pink,traditional,women",https://example.com/images/2817.jpg,elevated everyday essential; ideal for casual wear with a traditional aesthetic. Made in chiffon with embroidered finish.
2819,Eshine Orange Kurta Set,Eshine,Women,Teen,Ethnic Wear,Kurta Set,Festive,Ethnic,Contemporary,Orange,Silver,Spring,Rayon,Relaxed,Long Sleeve,Square Neck,Self Design,None,Plus Size,"M,L,XL",8050,40,4830,Premium,4.5,187,71,0.06,100,100,Yes,Yes,Gentle Wash,"ethnic,ethnic_wear,festive,kurta_set,orange,rayon,teen,women",https://example.com/images/2819.jpg,comfortable fit with refined detailing; ideal for festive wear with a ethnic aesthetic. Made in rayon with self design finish.
2821,NovaNest Orange Kurta Set,NovaNest,Women,Young Adult,Ethnic Wear,Kurta Set,Festive,Fusion,Classic,Orange,Beige,Winter,Cotton,Regular,Three-Quarter Sleeve,Round Neck,Floral,Lace,Slim,"XS,S,M,L",6790,5,6450,Premium,4.3,1594,24,0.17,100,100,Yes,No,Machine Wash,"cotton,ethnic_wear,festive,fusion,kurta_set,orange,women,young_adult",https://example.com/images/2821.jpg,elevated everyday essential; ideal for festive wear with a fusion aesthetic. Made in cotton with floral finish.
2829,VivaStyle Black Kurta Set,VivaStyle,Women,Teen,Ethnic Wear,Kurta Set,Casual,Ethnic,Elegant,Black,None,Spring,Cotton,Regular,Sleeveless,Collar Neck,Self Design,Embroidery,Regular,Free Size,6160,35,4000,Premium,3.5,125,100,0.09,93,100,Yes,No,Gentle Wash,"black,casual,cotton,ethnic,ethnic_wear,kurta_set,teen,women",https://example.com/images/2829.jpg,occasion-ready statement piece; ideal for casual wear with a ethnic aesthetic. Made in cotton with self design finish.
2839,RootedHue Maroon Kurta Set,RootedHue,Women,Teen,Ethnic Wear,Kurta Set,Wedding,Elegant,Minimal,Maroon,White,Spring,Georgette,Regular,Sleeveless,Square Neck,Solid,Frill,Curvy,"M,L,XL",2720,0,2720,Premium,4.9,449,76,0.07,100,100,No,Yes,Machine Wash,"elegant,ethnic_wear,georgette,kurta_set,maroon,teen,wedding,women",https://example.com/images/2839.jpg,lightweight and breathable design; ideal for wedding wear with a elegant aesthetic. Made in georgette with solid finish.
2847,LuxeLane Yellow Kurta Set,LuxeLane,Women,Young Adult,Ethnic Wear,Kurta Set,Office,Elegant,Vintage,Yellow,Pink,Monsoon,Chiffon,Regular,Three-Quarter Sleeve,Collar Neck,Embroidered,None,Regular,"S,M,L,XL",2910,30,2040,Medium,4.1,484,24,0.09,100,100,No,No,Machine Wash,"chiffon,elegant,ethnic_wear,kurta_set,office,women,yellow,young_adult",https://example.com/images/2847.jpg,premium finish with modern silhouette; ideal for office wear with a elegant aesthetic. Made in chiffon with embroidered finish.
2848,MintMode Purple Kurta Set,MintMode,Women,Adult,Ethnic Wear,Kurta Set,Casual,Elegant,Contemporary,Purple,White,Winter,Cotton,Relaxed,Three-Quarter Sleeve,V-Neck,Printed,Ruffles,Athletic,"XS,S,M,L",5420,35,3520,Premium,3.9,1610,27,0.16,100,100,Yes,No,Dry Clean,"adult,casual,cotton,elegant,ethnic_wear,kurta_set,purple,women",https://example.com/images/2848.jpg,premium finish with modern silhouette; ideal for casual wear with a elegant aesthetic. Made in cotton with printed finish.
2849,FableFit Orange Kurta Set,FableFit,Women,Young Adult,Ethnic Wear,Kurta Set,Wedding,Traditional,Playful,Orange,Gold,Summer,Chiffon,Relaxed,Sleeveless,Square Neck,Floral,Sequins,Slim,"S,M,L,XL",8630,15,7340,Premium,4.0,472,95,0.09,100,100,No,No,Dry Clean,"chiffon,ethnic_wear,kurta_set,orange,traditional,wedding,women,young_adult",https://example.com/images/2849.jpg,lightweight and breathable design; ideal for wedding wear with a traditional aesthetic. Made in chiffon with floral finish.
2851,RootedHue Red Kurta Set,RootedHue,Women,Young Adult,Ethnic Wear,Kurta Set,Office,Ethnic,Elegant,Red,Black,Summer,Chiffon,Relaxed,Long Sleeve,V-Neck,Self Design,Sequins,Curvy,"M,L,XL",5570,25,4180,Premium,4.2,1718,37,0.14,100,97,No,Yes,Gentle Wash,"chiffon,ethnic,ethnic_wear,kurta_set,office,red,women,young_adult",https://example.com/images/2851.jpg,lightweight and breathable design; ideal for office wear with a ethnic aesthetic. Made in chiffon with self design finish.
2852,Eshine Lavender Kurta Set,Eshine,Women,Adult,Ethnic Wear,Kurta Set,Casual,Ethnic,Minimal,Lavender,White,Winter,Cotton,Relaxed,Sleeveless,Square Neck,Embroidered,Buttons,Slim,"XS,S,M,L",3050,0,3050,Premium,4.1,736,117,0.07,100,98,No,No,Hand Wash,"adult,casual,cotton,ethnic,ethnic_wear,kurta_set,lavender,women",https://example.com/images/2852.jpg,comfortable fit with refined detailing; ideal for casual wear with a ethnic aesthetic. Made in cotton with embroidered finish.
2853,MintMode Turquoise Kurta Set,MintMode,Women,Young Adult,Ethnic Wear,Kurta Set,Wedding,Fusion,Elegant,Turquoise,Pink,Summer,Chiffon,Relaxed,Short Sleeve,V-Neck,Self Design,Ruffles,Athletic,"S,M,L,XL",2620,25,1960,Medium,4.4,780,52,0.1,100,100,Yes,No,Machine Wash,"chiffon,ethnic_wear,fusion,kurta_set,turquoise,wedding,women,young_adult",https://example.com/images/2853.jpg,premium finish with modern silhouette; ideal for wedding wear with a fusion aesthetic. Made in chiffon with self design finish.
2857,VivaStyle Red Kurta Set,VivaStyle,Women,Young Adult,Ethnic Wear,Kurta Set,Casual,Ethnic,Elegant,Red,Grey,Summer,Cotton,Relaxed,Long Sleeve,Square Neck,Solid,Ruffles,Regular,"M,L,XL",1970,5,1870,Medium,4.5,1976,54,0.02,100,92,Yes,Yes,Gentle Wash,"casual,cotton,ethnic,ethnic_wear,kurta_set,red,women,young_adult",https://example.com/images/2857.jpg,elevated everyday essential; ideal for casual wear with a ethnic aesthetic. Made in cotton with solid finish.
2872,RootedHue Pink Kurta Set,RootedHue,Women,Teen,Ethnic Wear,Kurta Set,Office,Elegant,Playful,Pink,Blue,All Season,Viscose,Relaxed,Long Sleeve,Collar Neck,Embroidered,None,Plus Size,"S,M,L,XL",1330,40,800,Low,4.3,180,35,0.1,100,97,No,No,Hand Wash,"elegant,ethnic_wear,kurta_set,office,pink,teen,viscose,women",https://example.com/images/2872.jpg,lightweight and breathable design; ideal for office wear with a elegant aesthetic. Made in viscose with embroidered finish.
2876,Eshine Grey Kurta Set,Eshine,Women,Adult,Ethnic Wear,Kurta Set,Festive,Fusion,Playful,Grey,Silver,Spring,Georgette,Relaxed,Sleeveless,Round Neck,Floral,None,Athletic,Free Size,2540,40,1520,Medium,4.6,1404,65,0.06,100,100,No,No,Dry Clean,"adult,ethnic_wear,festive,fusion,georgette,grey,kurta_set,women",https://example.com/images/2876.jpg,lightweight and breathable design; ideal for festive wear with a fusion aesthetic. Made in georgette with floral finish.
2877,VivaStyle Maroon Kurta Set,VivaStyle,Women,Adult,Ethnic Wear,Kurta Set,Wedding,Elegant,Vintage,Maroon,Beige,Autumn,Georgette,Regular,Three-Quarter Sleeve,Round Neck,Printed,Frill,Plus Size,"S,M,L,XL",3530,40,2120,Medium,4.0,1368,51,0.12,100,100,No,No,Machine Wash,"adult,elegant,ethnic_wear,georgette,kurta_set,maroon,wedding,women",https://example.com/images/2877.jpg,elevated everyday essential; ideal for wedding wear with a elegant aesthetic. Made in georgette with printed finish.
2880,MintMode White Kurta Set,MintMode,Women,Adult,Ethnic Wear,Kurta Set,Office,Ethnic,Statement,White,Beige,Winter,Chiffon,Regular,Short Sleeve,Round Neck,Printed,Pleats,Curvy,Free Size,5260,10,4730,Premium,4.4,1182,111,0.11,100,99,No,No,Gentle Wash,"adult,chiffon,ethnic,ethnic_wear,kurta_set,office,white,women",https://example.com/images/2880.jpg,easy-to-style seasonal pick; ideal for office wear with a ethnic aesthetic. Made in chiffon with printed finish.
2884,UrbanWeave Beige Kurta Set,UrbanWeave,Women,Teen,Ethnic Wear,Kurta Set,Wedding,Traditional,Elegant,Beige,Black,Autumn,Silk,Relaxed,Three-Quarter Sleeve,Round Neck,Printed,Ruffles,Slim,"S,M,L,XL",3420,40,2050,Medium,4.7,1165,72,0.09,100,100,No,Yes,Dry Clean,"beige,ethnic_wear,kurta_set,silk,teen,traditional,wedding,women",https://example.com/images/2884.jpg,fashion-forward look with versatile styling; ideal for wedding wear with a traditional aesthetic. Made in silk with printed finish.
2885,MintMode Orange Kurta Set,MintMode,Women,Young Adult,Ethnic Wear,Kurta Set,Casual,Ethnic,Classic,Orange,Beige,Monsoon,Viscose,Relaxed,Sleeveless,Collar Neck,Embroidered,Pleats,Plus Size,"S,M,L,XL",6880,40,4130,Premium,4.0,941,89,0.17,100,99,No,No,Dry Clean,"casual,ethnic,ethnic_wear,kurta_set,orange,viscose,women,young_adult",https://example.com/images/2885.jpg,trend-led wardrobe staple; ideal for casual wear with a ethnic aesthetic. Made in viscose with embroidered finish.
2893,UrbanWeave Blue Kurta Set,UrbanWeave,Women,Adult,Ethnic Wear,Kurta Set,Office,Ethnic,Classic,Blue,Blue,All Season,Silk,Regular,Sleeveless,V-Neck,Printed,Embroidery,Regular,"M,L,XL",1820,35,1180,Medium,3.5,413,111,0.08,100,100,No,No,Dry Clean,"adult,blue,ethnic,ethnic_wear,kurta_set,office,silk,women",https://example.com/images/2893.jpg,premium finish with modern silhouette; ideal for office wear with a ethnic aesthetic. Made in silk with printed finish.
2897,LuxeLane Yellow Kurta Set,LuxeLane,Women,Adult,Ethnic Wear,Kurta Set,Casual,Traditional,Classic,Yellow,Gold,All Season,Viscose,Relaxed,Sleeveless,V-Neck,Floral,Buttons,Plus Size,"M,L,XL",4580,20,3660,Premium,4.0,1150,157,0.03,100,94,No,No,Hand Wash,"adult,casual,ethnic_wear,kurta_set,traditional,viscose,women,yellow",https://example.com/images/2897.jpg,premium finish with modern silhouette; ideal for casual wear with a traditional aesthetic. Made in viscose with floral finish.
2364,Velora Purple Lehenga,Velora,Women,Young Adult,Ethnic Wear,Lehenga,Office,Traditional,Playful,Purple,Gold,Summer,Georgette,Regular,Long Sleeve,V-Neck,Floral,Lace,Curvy,Free Size,7150,30,5000,Premium,4.5,844,143,0.08,100,100,No,No,Hand Wash,"ethnic_wear,georgette,lehenga,office,purple,traditional,women,young_adult",https://example.com/images/2364.jpg,lightweight and breathable design; ideal for office wear with a traditional aesthetic. Made in georgette with floral finish.
2366,UrbanWeave Black Lehenga,UrbanWeave,Women,Teen,Ethnic Wear,Lehenga,Office,Ethnic,Edgy,Black,White,All Season,Chiffon,Regular,Sleeveless,Collar Neck,Printed,Sequins,Regular,"XS,S,M,L",3890,5,3700,Premium,3.8,1453,102,0.07,100,100,Yes,Yes,Dry Clean,"black,chiffon,ethnic,ethnic_wear,lehenga,office,teen,women",https://example.com/images/2366.jpg,comfortable fit with refined detailing; ideal for office wear with a ethnic aesthetic. Made in chiffon with printed finish.
2376,Eshine Teal Lehenga,Eshine,Women,Adult,Ethnic Wear,Lehenga,Office,Traditional,Playful,Teal,Green,Winter,Chiffon,Relaxed,Long Sleeve,Round Neck,Embroidered,Sequins,Athletic,"S,M,L,XL",2390,30,1670,Medium,4.2,584,27,0.04,100,100,No,No,Gentle Wash,"adult,chiffon,ethnic_wear,lehenga,office,teal,traditional,women",https://example.com/images/2376.jpg,occasion-ready statement piece; ideal for office wear with a traditional aesthetic. Made in chiffon with embroidered finish.
2378,Eshine Peach Lehenga,Eshine,Women,Adult,Ethnic Wear,Lehenga,Wedding,Elegant,Elegant,Peach,White,Spring,Cotton,Regular,Three-Quarter Sleeve,V-Neck,Solid,Sequins,Athletic,"XS,S,M,L",2010,20,1610,Medium,3.6,1078,11,0.05,100,100,Yes,No,Gentle Wash,"adult,cotton,elegant,ethnic_wear,lehenga,peach,wedding,women",https://example.com/images/2378.jpg,premium finish with modern silhouette; ideal for wedding wear with a elegant aesthetic. Made in cotton with solid finish.
2383,ThreadAura Mustard Lehenga,ThreadAura,Women,Young Adult,Ethnic Wear,Lehenga,Wedding,Traditional,Minimal,Mustard,Silver,Spring,Silk,Regular,Long Sleeve,Square Neck,Floral,Buttons,Regular,"S,M,L,XL",1410,5,1340,Medium,4.1,1515,51,0.1,100,100,Yes,No,Gentle Wash,"ethnic_wear,lehenga,mustard,silk,traditional,wedding,women,young_adult",https://example.com/images/2383.jpg,occasion-ready statement piece; ideal for wedding wear with a traditional aesthetic. Made in silk with floral finish.
2388,Eshine Beige Lehenga,Eshine,Women,Adult,Ethnic Wear,Lehenga,Office,Traditional,Statement,Beige,White,Winter,Rayon,Regular,Short Sleeve,Square Neck,Self Design,None,Curvy,Free Size,5040,5,4790,Premium,4.5,1930,142,0.12,100,94,No,Yes,Gentle Wash,"adult,beige,ethnic_wear,lehenga,office,rayon,traditional,women",https://example.com/images/2388.jpg,elevated everyday essential; ideal for office wear with a traditional aesthetic. Made in rayon with self design finish.
2395,Velora Red Lehenga,Velora,Women,Teen,Ethnic Wear,Lehenga,Office,Ethnic,Elegant,Red,Blue,Winter,Cotton,Relaxed,Three-Quarter Sleeve,V-Neck,Solid,Buttons,Regular,"M,L,XL",2940,10,2650,Premium,5.0,759,141,0.12,100,100,No,No,Gentle Wash,"cotton,ethnic,ethnic_wear,lehenga,office,red,teen,women",https://example.com/images/2395.jpg,fashion-forward look with versatile styling; ideal for office wear with a ethnic aesthetic. Made in cotton with solid finish.
2410,Eshine Lavender Lehenga,Eshine,Women,Teen,Ethnic Wear,Lehenga,Office,Ethnic,Contemporary,Lavender,Green,Summer,Silk,Relaxed,Short Sleeve,Collar Neck,Floral,Frill,Plus Size,Free Size,4960,20,3970,Premium,4.0,228,41,0.04,100,97,Yes,Yes,Hand Wash,"ethnic,ethnic_wear,lavender,lehenga,office,silk,teen,women",https://example.com/images/2410.jpg,premium finish with modern silhouette; ideal for office wear with a ethnic aesthetic. Made in silk with floral finish.
2412,CityDrift Mustard Lehenga,CityDrift,Women,Teen,Ethnic Wear,Lehenga,Festive,Traditional,Playful,Mustard,White,Spring,Georgette,Regular,Three-Quarter Sleeve,V-Neck,Embroidered,Sequins,Slim,"XS,S,M,L",6520,35,4240,Premium,4.0,601,138,0.09,100,100,No,No,Hand Wash,"ethnic_wear,festive,georgette,lehenga,mustard,teen,traditional,women",https://example.com/images/2412.jpg,lightweight and breathable design; ideal for festive wear with a traditional aesthetic. Made in georgette with embroidered finish.
2417,Velora Beige Lehenga,Velora,Women,Young Adult,Ethnic Wear,Lehenga,Wedding,Ethnic,Minimal,Beige,Gold,Summer,Rayon,Relaxed,Short Sleeve,Square Neck,Floral,Sequins,Athletic,"XS,S,M,L",6720,25,5040,Premium,4.6,1424,47,0.02,100,100,Yes,No,Hand Wash,"beige,ethnic,ethnic_wear,lehenga,rayon,wedding,women,young_adult",https://example.com/images/2417.jpg,easy-to-style seasonal pick; ideal for wedding wear with a ethnic aesthetic. Made in rayon with floral finish.
2420,Velora Red Lehenga,Velora,Women,Teen,Ethnic Wear,Lehenga,Wedding,Traditional,Edgy,Red,Gold,All Season,Cotton,Regular,Three-Quarter Sleeve,Round Neck,Self Design,None,Curvy,"XS,S,M,L",9620,15,8180,Premium,4.4,1232,8,0.1,100,100,Yes,No,Machine Wash,"cotton,ethnic_wear,lehenga,red,teen,traditional,wedding,women",https://example.com/images/2420.jpg,occasion-ready statement piece; ideal for wedding wear with a traditional aesthetic. Made in cotton with self design finish.
2421,FableFit Brown Lehenga,FableFit,Women,Young Adult,Ethnic Wear,Lehenga,Casual,Traditional,Edgy,Brown,White,Autumn,Georgette,Relaxed,Short Sleeve,V-Neck,Printed,Frill,Athletic,"XS,S,M,L",3810,0,3810,Premium,3.6,2146,135,0.13,100,100,No,No,Dry Clean,"brown,casual,ethnic_wear,georgette,lehenga,traditional,women,young_adult",https://example.com/images/2421.jpg,premium finish with modern silhouette; ideal for casual wear with a traditional aesthetic. Made in georgette with printed finish.
2434,UrbanWeave Red Lehenga,UrbanWeave,Women,Adult,Ethnic Wear,Lehenga,Wedding,Ethnic,Vintage,Red,None,Summer,Rayon,Regular,Sleeveless,Round Neck,Printed,Frill,Regular,Free Size,2800,0,2800,Premium,4.4,1221,69,0.13,100,100,No,No,Hand Wash,"adult,ethnic,ethnic_wear,lehenga,rayon,red,wedding,women",https://example.com/images/2434.jpg,lightweight and breathable design; ideal for wedding wear with a ethnic aesthetic. Made in rayon with printed finish.
2435,Velora Navy Lehenga,Velora,Women,Young Adult,Ethnic Wear,Lehenga,Office,Ethnic,Playful,Navy,Silver,All Season,Rayon,Regular,Three-Quarter Sleeve,Square Neck,Solid,Embroidery,Curvy,Free Size,1410,25,1060,Medium,4.2,836,158,0.16,100,92,No,No,Hand Wash,"ethnic,ethnic_wear,lehenga,navy,office,rayon,women,young_adult",https://example.com/images/2435.jpg,lightweight and breathable design; ideal for office wear with a ethnic aesthetic. Made in rayon with solid finish.
2437,LuxeLane Brown Lehenga,LuxeLane,Women,Adult,Ethnic Wear,Lehenga,Festive,Ethnic,Edgy,Brown,Gold,Spring,Georgette,Regular,Sleeveless,Collar Neck,Self Design,Pleats,Slim,"XS,S,M,L",2210,0,2210,Medium,5.0,1858,58,0.07,100,100,No,Yes,Hand Wash,"adult,brown,ethnic,ethnic_wear,festive,georgette,lehenga,women",https://example.com/images/2437.jpg,premium finish with modern silhouette; ideal for festive wear with a ethnic aesthetic. Made in georgette with self design finish.
2438,RootedHue Beige Lehenga,RootedHue,Women,Adult,Ethnic Wear,Lehenga,Office,Elegant,Statement,Beige,Beige,Monsoon,Silk,Relaxed,Short Sleeve,Round Neck,Floral,Embroidery,Plus Size,"M,L,XL",5610,30,3930,Premium,3.8,599,32,0.09,100,90,Yes,Yes,Hand Wash,"adult,beige,elegant,ethnic_wear,lehenga,office,silk,women",https://example.com/images/2438.jpg,premium finish with modern silhouette; ideal for office wear with a elegant aesthetic. Made in silk with floral finish.
2443,CityDrift Lavender Lehenga,CityDrift,Women,Adult,Ethnic Wear,Lehenga,Office,Fusion,Contemporary,Lavender,Black,Winter,Rayon,Regular,Three-Quarter Sleeve,Square Neck,Printed,Pleats,Regular,Free Size,3210,30,2250,Medium,4.0,1500,29,0.09,100,100,No,Yes,Dry Clean,"adult,ethnic_wear,fusion,lavender,lehenga,office,rayon,women",https://example.com/images/2443.jpg,easy-to-style seasonal pick; ideal for office wear with a fusion aesthetic. Made in rayon with printed finish.
2445,ThreadAura White Lehenga,ThreadAura,Women,Young Adult,Ethnic Wear,Lehenga,Casual,Fusion,Playful,White,Green,Spring,Rayon,Relaxed,Sleeveless,V-Neck,Floral,Lace,Athletic,"XS,S,M,L",2350,35,1530,Medium,3.9,223,68,0.18,100,100,No,No,Gentle Wash,"casual,ethnic_wear,fusion,lehenga,rayon,white,women,young_adult",https://example.com/images/2445.jpg,lightweight and breathable design; ideal for casual wear with a fusion aesthetic. Made in rayon with floral finish.
2447,CityDrift Orange Lehenga,CityDrift,Women,Teen,Ethnic Wear,Lehenga,Festive,Fusion,Playful,Orange,Grey,Summer,Rayon,Relaxed,Long Sleeve,Collar Neck,Self Design,Ruffles,Slim,"S,M,L,XL",8130,40,4880,Premium,3.6,1935,148,0.2,100,100,No,No,Machine Wash,"ethnic_wear,festive,fusion,lehenga,orange,rayon,teen,women",https://example.com/images/2447.jpg,lightweight and breathable design; ideal for festive wear with a fusion aesthetic. Made in rayon with self design finish.
2450,UrbanWeave Teal Lehenga,UrbanWeave,Women,Adult,Ethnic Wear,Lehenga,Festive,Fusion,Vintage,Teal,Grey,All Season,Silk,Regular,Short Sleeve,V-Neck,Solid,Buttons,Curvy,"M,L,XL",5080,20,4060,Premium,4.5,1807,103,0.08,100,100,Yes,No,Gentle Wash,"adult,ethnic_wear,festive,fusion,lehenga,silk,teal,women",https://example.com/images/2450.jpg,occasion-ready statement piece; ideal for festive wear with a fusion aesthetic. Made in silk with solid finish.
2461,Eshine Black Lehenga,Eshine,Women,Young Adult,Ethnic Wear,Lehenga,Festive,Fusion,Classic,Black,None,Summer,Rayon,Relaxed,Three-Quarter Sleeve,Square Neck,Floral,Buttons,Athletic,Free Size,3250,35,2110,Medium,4.2,1561,108,0.12,100,100,No,No,Gentle Wash,"black,ethnic_wear,festive,fusion,lehenga,rayon,women,young_adult",https://example.com/images/2461.jpg,fashion-forward look with versatile styling; ideal for festive wear with a fusion aesthetic. Made in rayon with floral finish.
2468,RootedHue Red Lehenga,RootedHue,Women,Adult,Ethnic Wear,Lehenga,Wedding,Ethnic,Vintage,Red,Silver,Spring,Silk,Relaxed,Three-Quarter Sleeve,V-Neck,Solid,Lace,Plus Size,"M,L,XL",2150,25,1610,Medium,4.1,1383,99,0.04,100,100,Yes,No,Machine Wash,"adult,ethnic,ethnic_wear,lehenga,red,silk,wedding,women",https://example.com/images/2468.jpg,easy-to-style seasonal pick; ideal for wedding wear with a ethnic aesthetic. Made in silk with solid finish.
2470,Velora Navy Lehenga,Velora,Women,Teen,Ethnic Wear,Lehenga,Festive,Elegant,Vintage,Navy,None,All Season,Chiffon,Relaxed,Sleeveless,Square Neck,Floral,Ruffles,Regular,"S,M,L,XL",10350,40,6210,Premium,3.5,1263,44,0.09,100,100,No,No,Hand Wash,"chiffon,elegant,ethnic_wear,festive,lehenga,navy,teen,women",https://example.com/images/2470.jpg,comfortable fit with refined detailing; ideal for festive wear with a elegant aesthetic. Made in chiffon with floral finish.
2475,LuxeLane Navy Lehenga,LuxeLane,Women,Adult,Ethnic Wear,Lehenga,Festive,Fusion,Classic,Navy,Green,All Season,Rayon,Relaxed,Sleeveless,V-Neck,Self Design,Sequins,Plus Size,Free Size,4130,5,3920,Premium,4.4,239,115,0.07,100,100,Yes,No,Dry Clean,"adult,ethnic_wear,festive,fusion,lehenga,navy,rayon,women",https://example.com/images/2475.jpg,lightweight and breathable design; ideal for festive wear with a fusion aesthetic. Made in rayon with self design finish.
2480,MintMode Brown Lehenga,MintMode,Women,Teen,Ethnic Wear,Lehenga,Casual,Fusion,Edgy,Brown,White,All Season,Chiffon,Relaxed,Short Sleeve,V-Neck,Printed,Embroidery,Plus Size,"XS,S,M,L",920,5,870,Low,4.2,699,154,0.15,100,92,Yes,No,Machine Wash,"brown,casual,chiffon,ethnic_wear,fusion,lehenga,teen,women",https://example.com/images/2480.jpg,comfortable fit with refined detailing; ideal for casual wear with a fusion aesthetic. Made in chiffon with printed finish.
2484,Eshine Green Lehenga,Eshine,Women,Teen,Ethnic Wear,Lehenga,Festive,Elegant,Edgy,Green,Blue,Spring,Rayon,Relaxed,Long Sleeve,Collar Neck,Self Design,Pleats,Curvy,Free Size,4750,35,3090,Premium,4.7,407,59,0.02,100,100,No,Yes,Machine Wash,"elegant,ethnic_wear,festive,green,lehenga,rayon,teen,women",https://example.com/images/2484.jpg,premium finish with modern silhouette; ideal for festive wear with a elegant aesthetic. Made in rayon with self design finish.
2492,UrbanWeave Yellow Lehenga,UrbanWeave,Women,Adult,Ethnic Wear,Lehenga,Festive,Elegant,Edgy,Yellow,Blue,Winter,Silk,Relaxed,Long Sleeve,Collar Neck,Printed,Embroidery,Plus Size,"S,M,L,XL",4900,40,2940,Premium,4.3,1956,19,0.06,100,100,No,No,Gentle Wash,"adult,elegant,ethnic_wear,festive,lehenga,silk,women,yellow",https://example.com/images/2492.jpg,easy-to-style seasonal pick; ideal for festive wear with a elegant aesthetic. Made in silk with printed finish.
2499,VivaStyle Olive Lehenga,VivaStyle,Women,Adult,Ethnic Wear,Lehenga,Office,Fusion,Contemporary,Olive,Beige,Summer,Rayon,Regular,Long Sleeve,Round Neck,Printed,Sequins,Plus Size,"S,M,L,XL",6920,0,6920,Premium,4.3,819,104,0.13,100,94,No,No,Hand Wash,"adult,ethnic_wear,fusion,lehenga,office,olive,rayon,women",https://example.com/images/2499.jpg,premium finish with modern silhouette; ideal for office wear with a fusion aesthetic. Made in rayon with printed finish.
2503,RootedHue Grey Lehenga,RootedHue,Women,Young Adult,Ethnic Wear,Lehenga,Office,Ethnic,Statement,Grey,Pink,Winter,Viscose,Regular,Long Sleeve,Round Neck,Printed,Frill,Plus Size,"S,M,L,XL",4820,0,4820,Premium,4.4,1024,60,0.1,100,96,No,No,Dry Clean,"ethnic,ethnic_wear,grey,lehenga,office,viscose,women,young_adult",https://example.com/images/2503.jpg,occasion-ready statement piece; ideal for office wear with a ethnic aesthetic. Made in viscose with printed finish.
2505,NovaNest Turquoise Lehenga,NovaNest,Women,Adult,Ethnic Wear,Lehenga,Casual,Traditional,Edgy,Turquoise,White,Summer,Silk,Relaxed,Three-Quarter Sleeve,V-Neck,Floral,Buttons,Curvy,"S,M,L,XL",950,10,860,Low,4.3,738,160,0.04,100,97,No,Yes,Gentle Wash,"adult,casual,ethnic_wear,lehenga,silk,traditional,turquoise,women",https://example.com/images/2505.jpg,premium finish with modern silhouette; ideal for casual wear with a traditional aesthetic. Made in silk with floral finish.
2508,NovaNest Peach Lehenga,NovaNest,Women,Young Adult,Ethnic Wear,Lehenga,Festive,Elegant,Playful,Peach,Gold,Autumn,Chiffon,Regular,Long Sleeve,Collar Neck,Self Design,Sequins,Curvy,Free Size,3960,30,2770,Premium,4.5,1976,152,0.09,100,100,Yes,No,Gentle Wash,"chiffon,elegant,ethnic_wear,festive,lehenga,peach,women,young_adult",https://example.com/images/2508.jpg,lightweight and breathable design; ideal for festive wear with a elegant aesthetic. Made in chiffon with self design finish.
2512,CityDrift Maroon Lehenga,CityDrift,Women,Young Adult,Ethnic Wear,Lehenga,Casual,Elegant,Statement,Maroon,Black,Summer,Silk,Relaxed,Long Sleeve,Square Neck,Solid,Lace,Plus Size,Free Size,3620,25,2720,Premium,3.5,916,37,0.09,100,100,No,No,Machine Wash,"casual,elegant,ethnic_wear,lehenga,maroon,silk,women,young_adult",https://example.com/images/2512.jpg,elevated everyday essential; ideal for casual wear with a elegant aesthetic. Made in silk with solid finish.
